Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,^GSPC_Open,^GSPC_High,^GSPC_Low,^GSPC_Close,^GSPC_Adj Close,^GSPC_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.530609130859375,129915600,2832.409912109375,2839.260009765625,2813.0400390625,2823.81005859375,2823.81005859375,4276270000,93.75,95.4000015258789,93.51000213623047,95.01000213623047,88.52226257324219,48756300
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.61323928833008,188923200,2816.449951171875,2835.9599609375,2812.699951171875,2821.97998046875,2821.97998046875,3977380000,94.79000091552734,96.06999969482422,93.58000183105469,94.26000213623047,87.8234634399414,47227900
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,37.89441680908203,346375200,2808.919921875,2808.919921875,2759.969970703125,2762.1298828125,2762.1298828125,4340220000,93.63999938964844,93.97000122070312,91.5,91.77999877929688,85.5128173828125,47867800
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,36.94764709472656,290954000,2741.06005859375,2763.389892578125,2638.169921875,2648.93994140625,2648.93994140625,5310840000,90.55999755859375,93.23999786376953,88.0,88.0,81.99091339111328,51031500
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.49174880981445,272975200,2614.780029296875,2701.0400390625,2593.070068359375,2695.139892578125,2695.139892578125,5917350000,86.88999938964844,91.4800033569336,85.25,91.33000183105469,85.09354400634766,67998600
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.667755126953125,206434400,2690.949951171875,2727.669921875,2681.330078125,2681.659912109375,2681.659912109375,4646300000,90.48999786376953,91.7699966430664,89.19999694824219,89.61000061035156,83.49099731445312,41107600
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.63126754760742,217562000,2685.010009765625,2685.27001953125,2580.56005859375,2581.0,2581.0,5333840000,89.70999908447266,89.87999725341797,84.76000213623047,85.01000213623047,79.2051010131836,55628700
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,37.079315185546875,282690400,2601.780029296875,2638.669921875,2532.68994140625,2619.550048828125,2619.550048828125,5690110000,86.30000305175781,88.93000030517578,83.83000183105469,88.18000030517578,82.15865325927734,63499100
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.57282638549805,243278000,2636.75,2672.610107421875,2622.449951171875,2656.0,2656.0,4069220000,88.73999786376953,89.77999877929688,87.93000030517578,89.12999725341797,83.04377746582031,35720300
2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,38.9592399597168,130196800,2646.27001953125,2668.840087890625,2637.080078125,2662.93994140625,2662.93994140625,3503540000,88.93000030517578,90.0,87.80000305175781,89.83000183105469,83.69599914550781,26407700
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,39.677555084228516,162579600,2651.2099609375,2702.10009765625,2648.8701171875,2698.6298828125,2698.6298828125,4011940000,88.51000213623047,90.98999786376953,88.41000366210938,90.80999755859375,85.0064926147461,34960900
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,41.009857177734375,204588800,2713.4599609375,2731.510009765625,2689.820068359375,2731.199951171875,2731.199951171875,3696140000,91.20999908447266,92.72000122070312,90.62000274658203,92.66000366210938,86.73829650878906,27823900
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,40.877098083496094,160704400,2727.139892578125,2754.419921875,2725.110107421875,2732.219970703125,2732.219970703125,3646920000,92.44999694824219,93.5,91.80000305175781,92.0,86.1204605102539,30596900
2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,40.7396125793457,135722000,2722.989990234375,2737.60009765625,2706.760009765625,2716.260009765625,2716.260009765625,3646920000,91.4800033569336,93.05999755859375,91.01000213623047,92.72000122070312,86.79444122314453,30911700
2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.55469512939453,149886400,2720.530029296875,2747.75,2701.2900390625,2701.330078125,2701.330078125,3789040000,92.9800033569336,93.36000061035156,91.48999786376953,91.48999786376953,85.6430435180664,26922500
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,40.89369583129883,123967600,2710.419921875,2731.260009765625,2697.77001953125,2703.9599609375,2703.9599609375,3720620000,92.05000305175781,92.7300033569336,91.36000061035156,91.7300033569336,85.86771392822266,24392800
2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,41.60487747192383,135249600,2715.800048828125,2747.760009765625,2713.739990234375,2747.300048828125,2747.300048828125,3200360000,93.5999984741211,94.06999969482422,92.36000061035156,94.05999755859375,88.04879760742188,26329200
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.4275016784668,152648800,2757.3701171875,2780.639892578125,2753.780029296875,2779.60009765625,2779.60009765625,3436590000,94.4000015258789,95.44999694824219,94.25,95.41999816894531,89.32186889648438,30199800
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.290000915527344,155712400,2780.449951171875,2789.14990234375,2744.219970703125,2744.280029296875,2744.280029296875,3752070000,95.73999786376953,95.83999633789062,94.19999694824219,94.19999694824219,88.1798324584961,25869100
2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,42.22599792480469,151128400,2753.780029296875,2761.52001953125,2713.5400390625,2713.830078125,2713.830078125,4244570000,94.83999633789062,95.70999908447266,93.62999725341797,93.7699966430664,87.77734375,31167300
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.486358642578125,195208000,2715.219970703125,2730.889892578125,2659.64990234375,2677.669921875,2677.669921875,4514490000,93.98999786376953,94.56999969482422,91.83999633789062,92.8499984741211,86.9161376953125,37135600
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.773216247558594,153816000,2658.889892578125,2696.25,2647.320068359375,2691.25,2691.25,3891250000,91.58000183105469,93.1500015258789,90.86000061035156,93.05000305175781,87.10335540771484,32830400
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,41.917816162109375,113605600,2681.06005859375,2728.090087890625,2675.75,2720.93994140625,2720.93994140625,3733640000,92.33999633789062,94.2699966430664,92.26000213623047,93.63999938964844,87.65565490722656,23901600
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,41.88224411010742,95154000,2730.179931640625,2732.080078125,2711.260009765625,2728.1201171875,2728.1201171875,3389030000,94.33999633789062,94.48999786376953,92.94000244140625,93.31999969482422,87.3561019897461,22175800
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.49346923828125,126814000,2710.179931640625,2730.60009765625,2701.739990234375,2726.800048828125,2726.800048828125,3406690000,93.16000366210938,93.94000244140625,92.43000030517578,93.86000061035156,87.86160278320312,26716100
2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,41.946266174316406,95096400,2732.75,2740.449951171875,2722.64990234375,2738.969970703125,2738.969970703125,3206040000,94.2699966430664,95.0999984741211,93.7699966430664,94.43000030517578,88.39514923095703,25887800
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.66694259643555,128740800,2752.909912109375,2786.570068359375,2751.5400390625,2786.570068359375,2786.570068359375,3376870000,95.29000091552734,96.54000091552734,95.0,96.54000091552734,90.37030792236328,36937300
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,43.07943344116211,128828400,2790.5400390625,2796.97998046875,2779.260009765625,2783.02001953125,2783.02001953125,3216960000,96.5,97.20999908447266,96.04000091552734,96.7699966430664,90.58561706542969,26073700
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,42.664573669433594,126774000,2792.31005859375,2801.89990234375,2758.679931640625,2765.31005859375,2765.31005859375,3324290000,97.0,97.23999786376953,93.97000122070312,94.41000366210938,88.37641906738281,35387800
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,42.301849365234375,117473600,2774.06005859375,2777.110107421875,2744.3798828125,2749.47998046875,2749.47998046875,3394630000,95.12000274658203,95.41000366210938,93.5,93.8499984741211,87.85221099853516,32132000
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.662498474121094,42.35164260864258,90975200,2754.27001953125,2763.030029296875,2741.469970703125,2747.330078125,2747.330078125,3543710000,93.52999877929688,94.58000183105469,92.83000183105469,94.18000030517578,88.16114044189453,27611000
2018-03-16,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,42.202293395996094,157618800,2750.570068359375,2761.85009765625,2749.969970703125,2752.010009765625,2752.010009765625,5429140000,94.68000030517578,95.37999725341797,93.91999816894531,94.5999984741211,88.55427551269531,49081300
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.5574836730957,133787200,2741.3798828125,2741.3798828125,2694.590087890625,2712.919921875,2712.919921875,3327460000,93.73999786376953,93.9000015258789,92.11000061035156,92.88999938964844,86.95356750488281,33344100
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.54325485229492,78597600,2715.050048828125,2724.219970703125,2710.050048828125,2716.93994140625,2716.93994140625,3272590000,93.05000305175781,93.7699966430664,93.0,93.12999725341797,87.17823791503906,23075200
2018-03-21,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,40.60210037231445,148219600,2714.989990234375,2739.139892578125,2709.7900390625,2711.929931640625,2711.929931640625,3434780000,92.93000030517578,94.05000305175781,92.20999908447266,92.4800033569336,86.56977081298828,24457100
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,40.02840805053711,165963200,2691.360107421875,2695.679931640625,2641.590087890625,2643.68994140625,2643.68994140625,3765460000,91.2699966430664,91.75,89.66000366210938,89.79000091552734,84.05167388916016,38604700
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,39.10148239135742,164115200,2646.7099609375,2657.669921875,2585.889892578125,2588.260009765625,2588.260009765625,3829380000,89.5,90.45999908447266,87.08000183105469,87.18000030517578,81.60850524902344,44068900
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,40.95769500732422,150164800,2619.35009765625,2661.360107421875,2601.81005859375,2658.550048828125,2658.550048828125,3538080000,90.61000061035156,94.0,90.4000015258789,93.77999877929688,87.78670501708984,56396800
2018-03-27,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,39.907493591308594,163690400,2667.570068359375,2674.780029296875,2596.1201171875,2612.6201171875,2612.6201171875,3761320000,94.94000244140625,95.13999938964844,88.51000213623047,89.47000122070312,83.75215148925781,56569000
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.4665641784668,166674000,2611.300048828125,2632.64990234375,2593.06005859375,2605.0,2605.0,3875720000,89.81999969482422,91.2300033569336,88.87000274658203,89.38999938964844,83.67723846435547,52501100
2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,39.77474594116211,153594000,2614.409912109375,2659.070068359375,2609.719970703125,2640.8701171875,2640.8701171875,3572360000,90.18000030517578,92.29000091552734,88.4000015258789,91.2699966430664,85.4371109008789,45867500
2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.51397705078125,150347200,2633.449951171875,2638.300048828125,2553.800048828125,2581.8798828125,2581.8798828125,3635780000,90.47000122070312,90.87999725341797,87.51000213623047,88.5199966430664,82.86286163330078,48515400
2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,39.91935348510742,121112000,2592.169921875,2619.139892578125,2575.489990234375,2614.449951171875,2614.449951171875,3395840000,89.58000183105469,90.05000305175781,87.88999938964844,89.70999908447266,83.97679138183594,37213800
2018-04-04,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,40.68270492553711,138422000,2584.0400390625,2649.860107421875,2573.610107421875,2644.68994140625,2644.68994140625,3369230000,87.8499984741211,92.76000213623047,87.7300033569336,92.33000183105469,86.42936706542969,35560000
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,40.964820861816406,107732800,2657.360107421875,2672.080078125,2649.580078125,2662.840087890625,2662.840087890625,3230430000,92.44000244140625,93.06999969482422,91.4000015258789,92.37999725341797,86.47615051269531,29771900
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,39.916988372802734,140021200,2645.820068359375,2656.8798828125,2586.27001953125,2604.469970703125,2604.469970703125,3312390000,91.48999786376953,92.45999908447266,89.4800033569336,90.2300033569336,84.46356201171875,38026000
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,40.31288146972656,116070800,2617.179931640625,2653.550048828125,2610.7900390625,2613.159912109375,2613.159912109375,3076140000,91.04000091552734,93.16999816894531,90.62000274658203,90.7699966430664,84.96905517578125,31533900
2018-04-10,43.25,43.5,42.88249969482422,43.3125,41.07148361206055,113634400,2638.409912109375,2665.449951171875,2635.780029296875,2656.8701171875,2656.8701171875,3579130000,92.38999938964844,93.27999877929688,91.63999938964844,92.87999725341797,86.9442138671875,26812000
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,40.87947463989258,89726400,2643.889892578125,2661.429931640625,2639.25,2642.18994140625,2642.18994140625,3054520000,92.01000213623047,93.29000091552734,91.4800033569336,91.86000061035156,85.98938751220703,24872100
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,41.2824821472168,91557200,2653.830078125,2674.719970703125,2653.830078125,2663.989990234375,2663.989990234375,3045330000,92.43000030517578,94.16000366210938,92.43000030517578,93.58000183105469,87.59947204589844,26758900
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.422359466552734,100497200,2676.89990234375,2680.260009765625,2645.050048828125,2656.300048828125,2656.300048828125,2988540000,94.05000305175781,94.18000030517578,92.44000244140625,93.08000183105469,87.13142395019531,23346100
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.680747985839844,86313600,2670.10009765625,2686.489990234375,2665.159912109375,2677.840087890625,2677.840087890625,3020740000,94.06999969482422,94.66000366210938,93.41999816894531,94.16999816894531,88.15176391601562,20288100
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.25445556640625,106421600,2692.739990234375,2713.340087890625,2692.050048828125,2706.389892578125,2706.389892578125,3286190000,95.0,96.54000091552734,94.87999725341797,96.06999969482422,89.93034362792969,26771000
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,42.15961456298828,83018000,2710.110107421875,2717.489990234375,2703.6298828125,2708.639892578125,2708.639892578125,3412030000,96.22000122070312,96.72000122070312,95.5199966430664,96.44000244140625,90.2767105102539,21043300
2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,40.964820861816406,139235200,2701.159912109375,2702.840087890625,2681.89990234375,2693.1298828125,2693.1298828125,3375120000,96.44000244140625,97.06999969482422,95.33999633789062,96.11000061035156,89.96778106689453,23552500
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.2863883972168,261964400,2692.56005859375,2693.93994140625,2660.610107421875,2670.139892578125,2670.139892578125,3428260000,95.91000366210938,96.11000061035156,94.05000305175781,95.0,88.92872619628906,31154400
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.172611236572266,146062000,2675.39990234375,2682.860107421875,2657.989990234375,2670.2900390625,2670.2900390625,3030390000,95.73999786376953,96.29000091552734,94.62999725341797,95.3499984741211,89.25634765625,22331800
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.627349853515625,134768000,2680.800048828125,2683.550048828125,2617.320068359375,2634.56005859375,2634.56005859375,3716020000,96.23999786376953,96.47000122070312,92.41000366210938,93.12000274658203,87.16887664794922,34524800
2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,38.795658111572266,113528400,2634.919921875,2645.300048828125,2612.669921875,2639.39990234375,2639.39990234375,3563680000,93.30000305175781,93.30000305175781,90.27999877929688,92.30999755859375,86.41063690185547,33729300
2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,38.93080139160156,111852000,2651.64990234375,2676.47998046875,2647.159912109375,2666.93994140625,2666.93994140625,3690920000,93.55000305175781,95.1500015258789,93.0999984741211,94.26000213623047,88.23601531982422,42529000
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.480377197265625,142623200,2675.469970703125,2677.35009765625,2659.010009765625,2669.909912109375,2669.909912109375,3234510000,97.5999984741211,97.9000015258789,93.91000366210938,95.81999969482422,89.69630432128906,48272800
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.177345275878906,169709600,2682.510009765625,2682.8701171875,2648.0400390625,2648.050048828125,2648.050048828125,3749510000,96.33000183105469,96.4000015258789,93.1500015258789,93.5199966430664,87.54329681396484,41523600
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.08768081665039,214277600,2642.9599609375,2655.27001953125,2625.409912109375,2654.800048828125,2654.800048828125,3562820000,93.20999908447266,95.29000091552734,92.79000091552734,95.0,88.92872619628906,31408900
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.858551025390625,266157600,2654.239990234375,2660.8701171875,2631.699951171875,2635.669921875,2635.669921875,4047020000,94.98999786376953,95.16999816894531,93.19000244140625,93.51000213623047,87.5339584350586,27471000
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,41.93439865112305,136272800,2628.080078125,2637.139892578125,2594.6201171875,2629.72998046875,2629.72998046875,3867530000,92.95999908447266,94.93000030517578,92.44999694824219,94.06999969482422,88.05817413330078,31142500
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.57964324951172,224805200,2621.449951171875,2670.929931640625,2615.320068359375,2663.419921875,2663.419921875,3335260000,93.31999969482422,95.37000274658203,92.91999816894531,95.16000366210938,89.0785140991211,22531300
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,43.89493179321289,169805600,2680.340087890625,2683.35009765625,2664.699951171875,2672.6298828125,2672.6298828125,3266810000,95.16999816894531,96.70999908447266,95.0999984741211,96.22000122070312,90.07075500488281,24242000
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.10592269897461,113611200,2670.260009765625,2676.340087890625,2655.199951171875,2671.919921875,2671.919921875,3745100000,95.8499984741211,96.16000366210938,95.05999755859375,95.80999755859375,89.68694305419922,23484600
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.4164924621582,92844800,2678.1201171875,2701.27001953125,2674.139892578125,2697.7900390625,2697.7900390625,3913650000,96.01000213623047,96.97000122070312,95.05000305175781,96.94000244140625,90.74474334716797,27327400
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.05181121826172,111957200,2705.02001953125,2726.110107421875,2704.5400390625,2723.070068359375,2723.070068359375,3380640000,97.45999908447266,97.94999694824219,97.05000305175781,97.91000366210938,91.65277099609375,22388100
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,44.880470275878906,104848800,2722.699951171875,2732.860107421875,2717.449951171875,2727.719970703125,2727.719970703125,2874850000,97.80000305175781,97.87000274658203,97.04000091552734,97.69999694824219,91.45616912841797,16778300
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,44.775760650634766,83115200,2738.469970703125,2742.10009765625,2725.469970703125,2730.1298828125,2730.1298828125,2994360000,97.91999816894531,98.69000244140625,97.30999755859375,98.02999877929688,91.76508331298828,19454100
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.368812561035156,94780800,2718.590087890625,2718.590087890625,2701.909912109375,2711.449951171875,2711.449951171875,3291190000,97.23999786376953,97.8499984741211,96.33999633789062,97.31999969482422,91.1004638671875,24594000
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.78289794921875,76732400,2712.6201171875,2727.760009765625,2712.169921875,2722.4599609375,2722.4599609375,3248480000,97.36000061035156,97.4000015258789,96.62000274658203,97.1500015258789,91.33550262451172,17384700
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.49969482421875,69176000,2719.7099609375,2731.9599609375,2711.360107421875,2720.1298828125,2720.1298828125,3478150000,96.76000213623047,97.54000091552734,95.83000183105469,96.18000030517578,90.42356872558594,17246700
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.337867736816406,73190800,2717.35009765625,2719.5,2709.179931640625,2712.969970703125,2712.969970703125,3383270000,96.01000213623047,96.93000030517578,96.01000213623047,96.36000061035156,90.59278869628906,17865800
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.65200424194336,73603200,2735.389892578125,2739.18994140625,2725.699951171875,2733.010009765625,2733.010009765625,3053480000,97.0,98.01000213623047,96.80000305175781,97.5999984741211,91.75858306884766,19422500
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.5401611328125,60962800,2738.340087890625,2742.239990234375,2721.8798828125,2724.43994140625,2724.43994140625,3384140000,97.68000030517578,98.16999816894531,97.19999694824219,97.5,91.66456604003906,15441200
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,44.82573699951172,80233600,2713.97998046875,2733.330078125,2709.5400390625,2733.2900390625,2733.2900390625,3333160000,96.70999908447266,98.7300033569336,96.31999969482422,98.66000366210938,92.75511932373047,21251200
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,44.775760650634766,92936000,2730.93994140625,2731.969970703125,2707.3798828125,2727.760009765625,2727.760009765625,3285750000,98.7300033569336,98.94000244140625,96.80999755859375,98.30999755859375,92.42607879638672,26649300
